lst,lon,lat,dist_to_industrial,is_industrial,factory_density,power_plant_flag,transport_hub_flag,road_density,impervious_ratio,dist_to_green,dist_to_water
10.89,121.62290631694205,31.315270804406534,0.0,1,1.3390515124059084,1,1,43.7040907906195,0.0850744060881887,0.6163522801015987,0.9916536331246317
10.391818,121.63188946978325,31.315270804406534,0.7280666175032361,0,1.1222526961116184,1,1,40.74542459177978,0.0753439650980391,0.2054188538363519,0.6020913574219464
10.201667,121.64087262262444,31.315270804406534,0.4026426224242001,0,1.0839940814714495,1,1,37.072597586323575,0.0673351617666971,0.0,0.4764658225204312
10.141666,121.64985577546564,31.315270804406534,0.05937765125048234,0,0.9182067513640514,1,1,33.6420751402551,0.06044861113146671,0.3637828788872575,1.1530275897250704
10.121667,121.65883892830684,31.315270804406534,0.15922932666975528,0,0.7906780358968221,1,1,30.211552694186636,0.054901112008642235,0.9758788232828807,0.977392050516537
10.26,121.66782208114803,31.315270804406534,0.0,1,0.5356206049623633,1,1,26.01585795531479,0.0498764806192334,0.5920159050276349,0.7357029918530886
9.413541,121.67680523398923,31.315270804406534,0.0,1,0.31882178866807337,1,1,22.100726390470847,0.041230033710555246,0.5617271505909455,0.5835910490255135
9.792222,121.82053567944835,31.315270804406534,1.354307568713595,0,0.0,1,1,13.109951950031178,0.014895353966572388,1.7028911206161363,2.073191105270296
9.638333,121.82951883228955,31.315270804406534,0.8508023903021854,0,0.0,1,1,12.140733712480236,0.013913382857474722,1.0655789113283876,2.4250575151911544
9.573077,121.83850198513073,31.315270804406534,1.035037941756151,0,0.0,1,1,11.03123388791534,0.012332026785681079,0.6954946185123068,1.780384516176011
9.773334,121.84748513797193,31.315270804406534,1.2890520296297983,0,0.0,1,1,10.661400613060374,0.01194944063927939,1.0752646868509126,1.3090907545323625
9.391539,121.85646829081313,31.315270804406534,1.7905350239499325,0,0.0,1,1,10.559377640686591,0.011707136079891654,1.7595149680555116,1.1403454690457515
9.29,121.86545144365432,31.315270804406534,2.416617841081674,0,0.0,0,1,10.087521393457843,0.011133256860289122,2.54898544521966,1.4711420891229081
9.508807,121.87443459649552,31.315270804406534,3.152122672761497,0,0.0,0,1,9.041785926626561,0.010087521393457841,3.3705319745397024,1.5610098977702116
9.512734,121.88341774933672,31.315270804406534,3.9361799291156694,0,0.0,0,1,8.404142349290415,0.009449877816121695,4.205396533757678,1.4566523743721165
9.516682,121.89240090217791,31.315270804406534,4.74478000078074,0,0.0,0,1,5.624016352104815,0.00621064844325407,5.046973315654715,1.4132987106454438
9.520876,121.90138405501911,31.315270804406534,,0,0.0,0,1,3.366758088334855,0.0036473212623627594,5.892386190692857,0.9378851244323348
9.525282,121.9103672078603,31.315270804406534,,0,0.0,0,1,2.1169766767560074,0.0022317525206765137,6.740191133523417,0.7808343304674429
9.529309,121.9193503607015,31.315270804406534,,0,0.0,0,1,1.2370285400321248,0.0013390515124059082,7.5895859326743045,0.6254678816654478
9.532413,121.9283335135427,31.315270804406534,,0,0.0,0,1,0.6503964488828697,0.0007524194212566532,8.440090043778277,0.46437468090164363
9.535308,121.9373166663839,31.315270804406534,,0,0.0,0,1,0.2423045593877358,0.00030606891712135043,9.291398342175283,0.30068087482786304
9.538069,121.94629981922508,31.315270804406534,,0,0.0,0,0,0.22955168784101285,0.00026781030248118165,10.14330789370029,0.17312936024659092
9.540691,121.95528297206627,31.315270804406534,,0,0.0,0,0,0.22955168784101285,0.00026781030248118165,10.995678534880836,0.05272931004106954
9.543106,121.96426612490747,31.315270804406534,,0,0.0,0,0,0.12752871546722935,0.00012752871546722934,11.848410373206974,0.0
9.545154,121.97324927774866,31.315270804406534,,0,0.0,0,0,0.12752871546722935,0.00012752871546722934,12.701430308490172,0.10925181011753567
9.546863,121.98223243058986,31.315270804406534,,0,0.0,0,0,0.12752871546722935,0.00012752871546722934,13.554683623505158,0.2405331767081254
9.547886,121.99121558343106,31.315270804406534,,0,0.0,0,0,0.12752871546722935,0.00012752871546722934,14.396433387819545,0.40667200176942875
9.549247,122.00019873627225,31.315270804406534,,0,0.0,0,0,0.11477584392050642,0.00011477584392050642,15.180723794121274,0.26533631064695634
9.550573,122.00918188911345,31.315270804406534,,0,0.0,0,0,0.10202297237378348,0.00010202297237378348,15.972229514913732,0.4996576152713545
9.551943,122.01816504195465,31.315270804406534,,0,0.0,0,0,0.10202297237378348,0.00010202297237378348,16.7699286852847,0.676728998961633
9.554191,122.02714819479584,31.315270804406534,,0,0.0,0,0,0.10202297237378348,0.00010202297237378348,17.57297765988854,0.2689781104036185
9.556953,122.03613134763704,31.315270804406534,,0,0.0,0,0,0.10202297237378348,0.00010202297237378348,18.38067503040352,0.5179985198687159
9.560134,122.04511450047823,31.315270804406534,,0,0.0,0,0,0.10202297237378348,0.00010202297237378348,19.192433721134684,0.45800490202048094
9.563498,122.05409765331943,31.315270804406534,,0,0.0,0,0,0.10202297237378348,0.00010202297237378348,20.00775920603545,0.3366896181450728
9.566634,122.06308080616061,31.315270804406534,,0,0.0,0,0,0.07651722928033762,7.651722928033761e-05,20.287968724669323,0.0
9.569556,122.07206395900181,31.315270804406534,,0,0.0,0,0,0.07651722928033762,7.651722928033761e-05,19.595802557983323,0.3628572688205372
9.572671,122.081047111843,31.315270804406534,,0,0.0,0,0,0.07651722928033762,7.651722928033761e-05,18.916902048783484,0.38952518104496736
9.575964,122.0900302646842,31.315270804406534,,0,0.0,0,0,0.07651722928033762,7.651722928033761e-05,18.252747252310485,0.0
9.579052,122.0990134175254,31.315270804406534,,0,0.0,0,0,0.07651722928033762,7.651722928033761e-05,17.60500687235043,0.4452520317536026
9.581392,122.1079965703666,31.315270804406534,,0,0.0,0,0,0.05101148618689174,5.101148618689174e-05,16.975559756866335,0.20607270921757165
10.475454,121.1467992163587,31.30628765156534,0.5648278380163178,0,1.9894479612887779,1,1,36.15439083495952,0.07399216071408647,0.3951491127215672,1.0248801482050751
10.475454,121.1557823691999,31.30628765156534,0.11708074794683164,0,2.12972954830273,1,1,41.10250499508802,0.08081494699158324,0.26105303455982554,1.0089088759793892
10.87,121.1647655220411,31.30628765156534,0.3550948745936382,0,2.167988162942899,1,1,47.00708452122074,0.08872172735055146,0.4081921677884573,0.8456495196843725
11.292,121.17374867488229,31.30628765156534,0.30928495439304515,0,2.167988162942899,1,1,51.45783669102705,0.09453703677585712,0.4503690208236748,0.35132760364871357
10.746,121.18273182772349,31.30628765156534,0.2872597560153916,0,2.206246777583068,1,1,54.7098189354414,0.09893677745947653,0.2173172587825167,0.3266840656785495
10.084545,121.19171498056468,31.30628765156534,1.0256773189742554,0,1.2370285400321248,1,1,56.68651402518345,0.09994425431166765,0.09957650448441088,0.28277044846152416
10.008182,121.20069813340588,31.30628765156534,0.4904932771866703,0,0.7651722928033762,1,1,57.51545067572044,0.1000335244124947,0.13107614111094118,0.1079227587435059
10.07,121.20968128624708,31.30628765156534,0.14234388019221864,0,0.7524194212566532,1,1,55.58976707216528,0.0948048470783383,0.1787427460118491,0.7643758499040331
10.03,121.21866443908827,31.30628765156534,0.5938548654594121,0,0.7396665497099303,1,1,52.082727396816466,0.08084045273467669,0.2763396909607166,0.7231477196503231
9.891818,121.22764759192947,31.30628765156534,1.0224596697078883,0,0.6759021919763156,1,1,48.25686593279959,0.065498748263969,0.5227357482112989,0.22280953961327227
9.639091,121.23663074477066,31.30628765156534,1.2975297772675365,0,0.3825861464016881,1,1,48.129337217332356,0.06279513949606373,0.6490618453097846,0.9990532290379248
9.528182,121.24561389761186,31.30628765156534,1.7691602368764185,0,0.22955168784101285,1,1,48.25686593279959,0.059925743398051075,0.8701928477757894,1.543233211574177
9.639091,121.25459705045304,31.30628765156534,2.4049235280197396,0,0.2423045593877358,1,1,49.2643427849907,0.060027766370424854,0.9557568945610523,0.9246201273571291
9.639091,121.26358020329424,31.30628765156534,3.1464327480802274,0,0.10202297237378348,1,1,47.38967066762243,0.0560488704478473,0.8208751778102303,0.7452476651916298
9.913636,121.27256335613544,31.30628765156534,3.070707909940819,0,0.11477584392050642,1,1,45.31095260550659,0.05258008938713866,0.15517256939058546,0.8827088396967409
10.31,121.28154650897663,31.30628765156534,2.4594763895840863,0,0.10202297237378348,1,1,43.4235276165916,0.04918782555571036,0.8203500042800795,0.9879302689796924
10.188,121.29052966181783,31.30628765156534,1.9228671109012818,0,0.08927010082706055,1,1,41.85492441634467,0.046764779961833,0.42015031052137625,0.29911953857272533
10.111667,121.29951281465902,31.30628765156534,1.5919807791313314,0,0.07651722928033762,1,1,41.61261985695694,0.04662449837481905,0.1926559522892898,0.09278559470309869
9.346923,121.30849596750022,31.30628765156534,1.6706520188102714,0,0.07651722928033762,1,1,44.507521698063044,0.04949389447283171,0.7161418971693092,0.7822943833240201
9.586923,121.31747912034142,31.30628765156534,2.1237660450947082,0,0.2423045593877358,1,1,47.31315343834209,0.052592842258685386,1.211330899561473,0.5090141308687816
10.263333,121.32646227318261,31.30628765156534,1.4779163947810723,0,0.2550574309344587,1,1,48.3206302905332,0.052860652561166566,1.285035454681957,0.19357828434247262
10.435,121.33544542602381,31.30628765156534,0.8491690089926612,0,0.3060689171213505,1,1,51.89143432361563,0.058165847124603307,1.3124123148326938,0.9568715442027479
10.328462,121.344428578865,31.30628765156534,0.7276915541005475,0,0.36983327485496514,1,1,53.38352029458221,0.06095872599333563,0.8439293385709233,0.9748598374824299
9.864285,121.3534117317062,31.30628765156534,1.228659419898489,0,0.4080918894951339,1,1,52.89891117580674,0.06134131213973732,0.06998333293263485,0.14870239194519488
10.062307,121.3623948845474,31.30628765156534,1.9575142718145235,0,0.44635050413530275,1,1,53.230485836021536,0.06787078237165946,0.032315000352565626,0.41488456521439504
10.021667,121.37137803738858,31.30628765156534,2.759774120462943,0,0.9564653660042202,1,1,54.44200863296021,0.08220500999017603,0.506186918905006,0.9470452959172482
10.021667,121.38036119022978,31.30628765156534,3.5863909941082195,0,1.4793330994198606,1,1,57.885283950575406,0.09505990450927276,0.7399042813599063,0.5507498305237737
10.266364,121.38934434307097,31.30628765156534,2.8870849798454983,0,1.6833790441674275,1,1,60.47411687456016,0.10452253519694117,0.7835568563563459,0.41863969580170896
9.860909,121.39832749591217,31.30628765156534,2.0606477347192746,0,2.1042238052092843,1,1,63.52205317422694,0.11473758530586625,0.5978932506071221,0.28463938960181345
9.893637,121.40731064875337,31.30628765156534,1.272603209056822,0,2.448551336970804,1,1,65.12891498911404,0.1236645953885723,0.3883840903977067,0.41355749354744
9.91,121.41629380159456,31.30628765156534,0.5972219373826695,0,2.525068566251141,1,1,64.3892484394041,0.12732466952248178,0.352327475589281,0.5672850684176599
9.674,121.42527695443576,31.30628765156534,0.5572701300257014,0,2.525068566251141,1,1,67.88353524320618,0.1400137767114711,0.48916811860032844,0.28535663023299757
9.895454,121.43426010727696,31.30628765156534,0.8963340805435304,0,3.175465015134011,1,1,74.84660310771692,0.16449929008117914,0.513534766017305,0.5325996027458192
10.098333,121.44324326011815,31.30628765156534,1.608079498675007,0,3.558051161535699,1,1,77.46094177479512,0.18286342510846015,0.0,0.00024683001107006746
10.226666,121.45222641295935,31.30628765156534,1.5252162663349258,0,4.514516527539919,1,1,84.9596302442682,0.20398218038983335,0.4899628316275267,0.6031929078596627
10.338333,121.46120956580054,31.30628765156534,1.358781271286506,0,4.846091187754715,1,1,95.05990450927277,0.2246928437817114,0.343769211258689,0.16760005328473213
10.373333,121.47019271864174,31.30628765156534,1.1834341074706916,0,5.1139014902358975,1,1,102.73713318039997,0.2347548594320758,0.213654145927827,0.19482705848578716
10.546667,121.47917587148294,31.30628765156534,1.2445387856876116,0,4.756821086927655,1,1,107.18788535020627,0.23330103207574937,0.16051305163094062,0.5521499594238206
10.703333,121.48815902432412,31.30628765156534,1.7288730305252766,0,4.195694738871846,1,1,106.18040849801517,0.23031686013381622,0.09178612206273111,0.5522456025643276
10.703333,121.49714217716532,31.30628765156534,1.6495606913850047,0,5.0118785178621135,1,1,105.18568451737077,0.2280340961269528,0.0,0.0
11.113077,121.50612533000651,31.30628765156534,0.9103797809784252,0,5.062890004049006,1,1,105.16017877427733,0.23117130252744664,0.07566163961137036,0.6577765553898091
11.236154,121.51510848284771,31.30628765156534,0.6095028006001484,0,4.858844059301439,1,1,99.95700718321437,0.22503717131347292,0.3820875819405115,0.4027773875921951
10.871538,121.5240916356889,31.30628765156534,1.0847350272643488,0,4.960867031675222,1,1,100.00801866940127,0.22760049849436423,0.46645551724097556,0.6103105550875172
11.351429,121.5330747885301,31.30628765156534,0.3667873087961198,0,4.705809600740763,1,1,95.51900788495479,0.21660752322108906,0.5255891142661201,0.17473031869280956
11.371333,121.5420579413713,31.30628765156534,0.0,1,4.361482068979244,1,1,88.6324572497244,0.1983326582946351,0.2017792817213953,0.21608187714198485
10.719412,121.5510410942125,31.30628765156534,0.12758466083544479,0,3.723838491643097,1,1,85.02339460200182,0.18008329911127458,0.07336662886065257,0.07899603561747079
10.515,121.56002424705369,31.30628765156534,0.5477129854668692,0,3.2392293728676256,1,1,75.89233857454819,0.15577632594322066,0.7492051504335733,0.6534920958410416
9.938,121.56900739989489,31.30628765156534,0.4076681781215061,0,3.21372362977418,1,1,67.64123068381845,0.14156962704017131,0.4506981291523184,1.5064672404373847
10.93,121.57799055273608,31.30628765156534,0.6747286397380101,0,3.2647351159610714,1,1,59.30085269226165,0.12497814115788476,0.3512130521231466,1.069313380524458
10.735,121.58697370557728,31.30628765156534,1.3565495383246966,0,3.3540052167881322,1,1,52.94992266199363,0.1105418905669944,0.07752304253389668,0.26155486795440847
10.841666,121.59595685841848,31.30628765156534,0.5416135901396969,0,3.149959272040565,1,1,51.17727351699914,0.10619316136956188,0.16196697233514168,0.17775533671409768
10.841666,121.60494001125966,31.30628765156534,0.031185305973103587,0,2.2317525206765136,1,1,49.25158991344398,0.09948515093598562,0.562771707453105,0.7898270810439394
10.835455,121.61392316410085,31.30628765156534,0.02555118394559076,0,2.027706575928947,1,1,48.295124547439755,0.09684530652581397,0.5056836014896161,0.703744837040779
10.811818,121.62290631694205,31.30628765156534,0.02382158423924982,0,1.976695089742055,1,1,49.4301301150981,0.0978655362495518,0.2731246418818303,0.730602972749535
10.844545,121.63188946978325,31.30628765156534,0.6241366583608293,0,1.8109077596346568,1,1,46.91781442039368,0.08958892261572862,0.03133327849077201,0.21306243134686909
10.826364,121.64087262262444,31.30628765156534,0.9628548050954987,0,1.7598962734477652,1,1,43.98465396464741,0.08059814817528894,0.23335278805398557,0.0
10.391818,121.64985577546564,31.30628765156534,0.730848222662657,0,1.4920859709665835,1,1,40.33733270228465,0.07179866680805012,0.1692437327461566,0.5818824121633415
9.757273,121.65883892830684,31.30628765156534,1.098414028909076,0,1.2752871546722935,1,1,36.54972985290794,0.06585582866727724,0.419997936090022,0.038632266463970805
9.868333,121.66782208114803,31.30628765156534,0.6322401426583867,0,0.981971109097666,1,1,32.35403511403609,0.06043585825991999,0.3010233005244352,0.10844081918160181
10.046667,121.67680523398923,31.30628765156534,0.04391299905239607,0,0.6886550635230385,1,1,27.877777201136336,0.05041210122419576,0.3077442655917332,0.015534334286867535
9.421629,121.68578838683042,31.30628765156534,0.0,1,0.3315746602147963,1,1,24.93186387384334,0.04673927421873956,0.8977507678711664,0.02106752548644432
9.425626,121.69477153967162,31.30628765156534,0.2882320401642798,0,0.22955168784101285,1,1,20.876450721985446,0.04258183809450788,1.3311849096766668,0.7223012764044096
9.464545,121.82951883228955,31.30628765156534,0.08710806777553455,0,0.0,1,1,9.921734063350444,0.011477584392050641,0.6122015571856921,2.1478182427943744
9.464545,121.83850198513073,31.30628765156534,0.08273580681643714,0,0.0,1,1,9.08004454126673,0.010164038622738179,0.023269901144491366,1.3019138495859566
9.675454,121.84748513797193,31.30628765156534,0.4809407088928779,0,0.0,1,1,8.824987110332271,0.009908981191803721,0.7309784443347876,0.4886659869235842
9.547778,121.85646829081313,31.30628765156534,1.1850887973740118,0,0.0,0,1,8.86324572497244,0.009972745549537336,1.5729633934596323,0.16194069656126028
9.5078535,121.86545144365432,31.30628765156534,2.0096556298001413,0,0.0,0,1,8.633694037131427,0.009679429503962708,2.4240404376946314,0.9318115633897542
9.512554,121.87443459649552,31.30628765156534,2.8521823606647234,0,0.0,0,1,7.8175102581411595,0.00886324572497244,3.2771319955125287,1.7786193478021526
9.516449,121.88341774933672,31.30628765156534,3.7004203759771936,0,0.0,0,1,7.243631038538627,0.008289366505369909,4.1309890051837,2.4442616510423063
9.520285,121.89240090217791,31.30628765156534,4.5511763495338675,0,0.0,0,1,4.782326830021101,0.005368958921170355,4.985217184905148,2.1912513209327407
9.524368,121.90138405501911,31.30628765156534,,0,0.0,0,1,2.767373125638877,0.0030479362996667816,5.839652821295638,1.9153126136625076
9.528755,121.9103672078603,31.30628765156534,,0,0.0,0,1,1.7726491449944881,0.0018874249889149943,6.694215759340634,1.7599974526501505
9.532765,121.9193503607015,31.30628765156534,,0,0.0,0,1,0.981971109097666,0.0010839940814714494,7.548862136001756,1.6046141219717978
9.53584,121.9283335135427,31.30628765156534,,0,0.0,0,1,0.5356206049623633,0.0006376435773361468,8.403565933933098,1.4416913056887763
9.538713,121.9373166663839,31.30628765156534,,0,0.0,0,1,0.2423045593877358,0.00030606891712135043,9.258310746930992,1.2773859675932797
9.541457,121.94629981922508,31.30628765156534,,0,0.0,0,0,0.22955168784101285,0.00026781030248118165,10.113085719388803,1.1598005609114634
9.544062,121.95528297206627,31.30628765156534,,0,0.0,0,0,0.22955168784101285,0.00026781030248118165,10.967883383848578,1.0373611233794033
9.546461,121.96426612490747,31.30628765156534,,0,0.0,0,0,0.12752871546722935,0.00012752871546722934,11.822698436370358,0.9112397999514285
9.548486,121.97324927774866,31.30628765156534,,0,0.0,0,0,0.12752871546722935,0.00012752871546722934,12.677527007231086,0.7868960255742536
9.550152,121.98223243058986,31.30628765156534,,0,0.0,0,0,0.12752871546722935,0.00012752871546722934,13.532366207986925,0.6420686402013425
9.551117,121.99121558343106,31.30628765156534,,0,0.0,0,0,0.12752871546722935,0.00012752871546722934,14.387213839980001,0.483540201896903
9.552419,122.00019873627225,31.30628765156534,,0,0.0,0,0,0.11477584392050642,0.00011477584392050642,15.242068200922795,0.3249436280884873
9.553662,122.00918188911345,31.30628765156534,,0,0.0,0,0,0.08927010082706055,8.927010082706054e-05,16.09692795310421,0.16627891752043336
9.554954,122.01816504195465,31.30628765156534,,0,0.0,0,0,0.10202297237378348,0.00010202297237378348,16.951792031469097,0.0075460689339053024
9.557105,122.02714819479584,31.30628765156534,,0,0.0,0,0,0.10202297237378348,0.00010202297237378348,17.806659578170905,0.05313265872147048
9.559778,122.03613134763704,31.30628765156534,,0,0.0,0,0,0.10202297237378348,0.00010202297237378348,18.661529895122285,0.19331625259968235
9.562864,122.04511450047823,31.30628765156534,,0,0.0,0,0,0.10202297237378348,0.00010202297237378348,19.516402408994445,0.3315507706900165
9.56613,122.05409765331943,31.30628765156534,,0,0.0,0,0,0.10202297237378348,0.00010202297237378348,20.323145883392787,0.27246536054588666
9.569159,122.06308080616061,31.30628765156534,,0,0.0,0,0,0.07651722928033762,7.651722928033761e-05,20.87806666625437,0.4499420578303671
9.572002,122.07206395900181,31.30628765156534,,0,0.0,0,0,0.07651722928033762,7.651722928033761e-05,20.206058613396035,0.7296730295696978
9.575047,122.081047111843,31.30628765156534,,0,0.0,0,0,0.07651722928033762,7.651722928033761e-05,19.54829872394721,0.26961099164168184
9.57826,122.0900302646842,31.30628765156534,,0,0.0,0,0,0.07651722928033762,7.651722928033761e-05,18.906273938679345,0.4313758444106517
9.581231,122.0990134175254,31.30628765156534,,0,0.0,0,0,0.07651722928033762,7.651722928033761e-05,18.281641887439843,0.957523024099089
10.09,121.1467992163587,31.297304498724145,0.5492743868267124,0,2.576080052438033,1,1,39.96749942742968,0.07937387250680354,0.8906424039400642,0.341512973943319
10.664,121.1557823691999,31.297304498724145,0.6689950332731299,0,2.8438903549192145,1,1,44.68606189971717,0.08619665878430031,0.3599680687850578,0.4817715826092875
11.07,121.1647655220411,31.297304498724145,0.07635152383219877,0,2.8438903549192145,1,1,50.23356102254164,0.09374635873996029,0.3588102840880874,0.7592459816032423
11.07,121.17374867488229,31.297304498724145,0.0,1,2.9204075841995523,1,1,54.0466696150118,0.09874548438627569,1.2135081523423805,1.1245794658641732
10.626,121.18273182772349,31.297304498724145,0.0646799177505909,0,2.958666198839721,1,1,56.941571456117906,0.1028136504096803,0.920279505712616,0.9626788028612722
9.63,121.19171498056468,31.297304498724145,0.9161700980345545,0,1.6323675579805357,1,1,58.42090455553777,0.10248207574946551,0.9238293122750005,0.45196277789202005
9.615,121.20069813340588,31.297304498724145,0.949023873937196,0,0.49736199032219447,1,1,59.13506536215425,0.10158937474119491,0.7082032762010521,0.06314836860608987
10.048333,121.20968128624708,31.297304498724145,0.7305529257743127,0,0.47185624722874864,1,1,56.58449105280967,0.09564653660042201,0.7313461467599233,0.4853511369818772
10.266364,121.21866443908827,31.297304498724145,0.5783030731925207,0,0.4591033756820257,1,1,52.64385374487228,0.08154186066974645,0.36104882125700677,0.5632593819503298
10.197272,121.22764759192947,31.297304498724145,0.045047755260599544,0,0.4591033756820257,1,1,48.84349802394885,0.06552425400706244,0.10469026090142303,0.2857804649430821
9.9972725,121.23663074477066,31.297304498724145,0.457568971368589,0,0.4080918894951339,1,1,48.664957822294724,0.06329250148638593,0.058426428830159534,1.1218596466467574
9.846364,121.24561389761186,31.297304498724145,1.1834482513384874,0,0.3570804033082422,1,1,49.25158991344398,0.06106074896570941,0.05978450773106932,1.643843964648421
10.004545,121.25459705045304,31.297304498724145,2.0135880930940484,0,0.3570804033082422,1,1,50.25906676563509,0.060933220250242184,0.5953095261217635,1.8376061525391034
10.166364,121.26358020329424,31.297304498724145,2.2191301575561404,0,0.12752871546722935,1,1,47.861526914851176,0.05618915203486125,0.4316269001024233,1.7405927535289056
10.571818,121.27256335613544,31.297304498724145,2.0747748730867404,0,0.12752871546722935,1,1,46.52247540244527,0.05370234208325028,0.7025821227697154,1.8557069116197478
10.708181,121.28154650897663,31.297304498724145,1.9256637764470672,0,0.12752871546722935,1,1,46.382193815431314,0.05260559513023211,0.8567554379354091,1.5601759424703736
10.708181,121.29052966181783,31.297304498724145,1.164628525531269,0,0.11477584392050642,1,1,45.04314230302541,0.05038659548110232,0.9664947554425228,0.9854628597009526
10.59,121.29951281465902,31.297304498724145,0.6354812949052373,0,0.10202297237378348,1,1,46.13988925604358,0.0517128941219615,0.5418998132437338,0.23685166946720831
9.437693,121.30849596750022,31.297304498724145,0.81273825121896,0,0.10202297237378348,1,1,49.672434674485835,0.05562802568680544,0.38029437020312945,0.44105158304261816
9.286923,121.31747912034142,31.297304498724145,1.5346436053630585,0,0.10202297237378348,1,1,52.414302057031264,0.058765232087299286,0.374621792100378,0.5197970534914628
9.821667,121.32646227318261,31.297304498724145,2.1533797855708077,0,0.11477584392050642,1,1,53.37076742303549,0.059186076848341145,0.41412495483732387,0.2860989061213833
10.003846,121.33544542602381,31.297304498724145,1.7523663126433675,0,0.15303445856067524,1,1,56.26566926414159,0.06403216803609586,0.45054980723173627,0.41340638146930675
10.102858,121.344428578865,31.297304498724145,1.686890136622524,0,0.29331604557462754,1,1,57.42618057489338,0.06668476531781423,0.657292189506988,0.9143344243739374
9.86,121.3534117317062,31.297304498724145,2.018259718348746,0,0.36983327485496514,1,1,56.507973823529326,0.06779426514237913,0.030558545335567667,0.20552138013000087
10.113636,121.3623948845474,31.297304498724145,2.5342271628352657,0,0.4335976325885798,1,1,57.375169088706485,0.07609638451929575,0.46768978945138184,0.5097728537328842
9.94,121.37137803738858,31.297304498724145,3.1948629308084597,0,0.9692182375509432,1,1,59.7727089394904,0.09595260551754337,0.618445929812662,0.8147628545231795
9.04,121.38036119022978,31.297304498724145,3.316789695840657,0,1.4920859709665835,1,1,63.0501969269982,0.10883300577973352,0.8598897917015301,1.185074363869452
9.49,121.38934434307097,31.297304498724145,3.2515985006665677,0,1.7471434019010421,1,1,66.20015619903876,0.11971120520908819,0.4181847887671551,0.5287666665894097
9.49,121.39832749591217,31.297304498724145,2.5360712003729775,0,2.167988162942899,1,1,70.39585093791061,0.1316223872337274,0.3079185660623126,0.634438937750614
9.659091,121.40731064875337,31.297304498724145,1.9083355371529798,0,2.525068566251141,1,1,72.10473572517148,0.14179917872801232,0.21922671068729116,0.19552603327746562
9.671818,121.41629380159456,31.297304498724145,1.5212551275468587,0,2.639844410171648,1,1,71.45433927628861,0.14584183900832348,0.6037517417385253,0.03725751484366507
9.398,121.42527695443576,31.297304498724145,1.4778347494305542,0,2.831137483372492,1,1,76.26217184940316,0.16009954939755972,0.2342955279577457,0.34102502273110635
9.234,121.43426010727696,31.297304498724145,1.470024069087272,0,3.6345683908160367,1,1,84.64080845560012,0.18617917171060813,0.4099403565540571,0.2342307290688702
9.633636,121.44324326011815,31.297304498724145,1.3289111438114063,0,4.055413151857894,1,1,88.237118231776,0.20750197293672887,0.1413304809885732,0.5389995945559379
10.16,121.45222641295935,31.297304498724145,0.6351639906116243,0,4.846091187754715,1,1,95.77406531588925,0.22909258446533082,0.14619183299310443,0.5778793745738873
10.486667,121.46120956580054,31.297304498724145,0.561038689400753,0,5.330700306530187,1,1,105.69579937923969,0.24945892032544734,0.24520724798726062,0.18792844740329706
10.44,121.47019271864174,31.297304498724145,0.28028696739964276,0,5.611263480558092,1,1,112.44206842745612,0.2574677236567893,0.31483780199754174,0.418298373309035
10.608334,121.47917587148294,31.297304498724145,0.428127670074288,0,5.203171591062958,1,1,116.45922296467386,0.2515121326444697,0.22913200665355496,0.35414946075556825
10.763333,121.48815902432412,31.297304498724145,1.2341033031113813,0,4.667550986100594,1,1,115.14567719536139,0.24857897218872346,0.6024381643516413,0.738682737505197
10.880667,121.49714217716532,31.297304498724145,2.0670758473847264,0,5.43272327890397,1,1,113.06695913324555,0.2432737776252867,0.07020757235652732,0.35128790258189563
10.866,121.50612533000651,31.297304498724145,1.7401955975790333,0,5.547499122824477,1,1,112.08498802414788,0.24512294399956153,0.32473666641636734,0.5719612947594455
10.866,121.51510848284771,31.297304498724145,1.604396843313725,0,5.330700306530187,1,1,106.44821880049635,0.2353159857801316,0.4721097358068046,0.8298819930600179
10.84625,121.5240916356889,31.297304498724145,1.5572875927229723,0,5.279688820343296,1,1,106.19316136956189,0.2348696352759963,0.0,0.2216767328280854
11.00125,121.5330747885301,31.297304498724145,0.8859976603565279,0,4.884349802394884,1,1,100.41611055889639,0.22309873483837103,0.29964720496546315,0.06924379285932544
10.64,121.5420579413713,31.297304498724145,0.13868913215107442,0,4.335976325885798,1,1,92.77714050240935,0.20294919779454879,0.4897486097342274,0.41928628618605585
10.5375,121.5510410942125,31.297304498724145,0.10045963845322055,0,3.762097106283266,1,1,89.29560657015399,0.1836668560159037,0.3506972980690736,0.8537215503978864
10.0875,121.56002424705369,31.297304498724145,0.2877682266323216,0,3.5197925468955304,1,1,79.90949311176591,0.1593598828478498,0.40732878623948204,0.9995640537276641
9.759412,121.56900739989489,31.297304498724145,0.008525778756151394,0,3.609062647722591,1,1,71.1737761022607,0.14187569595729266,0.3847048506985398,0.8460061055212157
10.093333,121.57799055273608,31.297304498724145,0.7458407704150158,0,3.73659136318982,1,1,63.27974861483921,0.12520769284572578,0.3684515995226253,0.8944409002256087
10.411538,121.58697370557728,31.297304498724145,1.498187054330617,0,3.8513672071103264,1,1,56.52072669507605,0.11024857452141977,0.1061094134209946,0.7057738777214118
10.579091,121.59595685841848,31.297304498724145,1.2476759163773858,0,3.6600741339094824,1,1,54.9903821094693,0.10606563265409465,0.0,0.02877832207769851
